protein,degree,strength,clustering,ego_nodes,ego_edges,local_density,complex_membership_count,protein_in_any_complex
RIPK1,86,48.00700000000202,0.08131726718153492,87,598,0.15985030740443731,3,1
RIPK2,45,25.282666666667,0.1156782330397392,46,232,0.22415458937198068,0,0
RIPK3,36,19.283000000000303,0.045822417658809164,37,81,0.12162162162162163,0,0
RIPK4,328,171.736333333328,0.017808175330399995,329,2223,0.04120023723033583,0,0
RIPPLY1,12,7.880999999999,0.07850486263333922,13,25,0.32051282051282054,0,0
RIPPLY2,13,6.894333333334001,0.054900984692765,14,22,0.24175824175824176,0,0
RIT1,15,4.507666666665999,0.020132244448571875,16,20,0.16666666666666666,0,0
RIT2,9,4.789333333334,0.049757757874944235,10,13,0.28888888888888886,0,0
RITA1,5,2.8100000000000005,0.053371382102475606,6,6,0.4,0,0
RLBP1,2,0.599,0.0,3,2,0.6666666666666666,0,0
RLF,18,9.931000000000996,0.055992863248712235,19,38,0.2222222222222222,0,0
RLIM,38,15.862666666665003,0.049153389803870046,39,108,0.145748987854251,0,0
RLN3,3,1.949333333333,0.0,4,3,0.5,0,0
RLTPR,5,0.0,0.0,6,6,0.4,0,0
RMDN1,10,0.0,0.0,11,14,0.2545454545454545,0,0
RMDN2,10,4.639999999999,0.13105291452732165,11,21,0.38181818181818183,0,0
RMDN3,41,21.654333333333994,0.06242563784294668,42,148,0.1718931475029036,0,0
RMI1,24,13.639333333334,0.14851158532039518,25,108,0.36,5,1
RMI2,13,7.680999999999001,0.196024121171717,14,47,0.5164835164835165,0,0
RMND1,33,11.823000000001002,0.012416524413958472,34,50,0.08912655971479501,0,0
RMND5A,135,69.351333333333,0.034126061987430865,136,787,0.08572984749455338,1,1
RMND5B,35,8.105333333328401,0.05984814893895425,36,150,0.23809523809523808,0,0
RMRP,3,0.8520000000000001,0.0,4,4,0.6666666666666666,0,0
RN5S1@,2,0.0,0.0,3,3,1.0,0,0
RN7SK,13,0.0,0.0,14,59,0.6483516483516484,0,0
RN7SL1,9,0.0,0.0,10,44,0.9777777777777777,0,0
RN7SL2,1,0.0,0.0,2,1,1.0,0,0
RN7SL3,2,0.0,0.0,3,2,0.6666666666666666,0,0
RN7SL4P,1,0.0,0.0,2,1,1.0,0,0
RN7SL5P,1,0.0,0.0,2,1,1.0,0,0
RNA18S5,3,0.0,0.0,4,3,0.5,0,0
RNA28S5,3,0.0,0.0,4,3,0.5,0,0
RNA5S1,1,0.0,0.0,2,1,1.0,0,0
RNA5S10,1,0.0,0.0,2,1,1.0,0,0
RNA5S11,1,0.0,0.0,2,1,1.0,0,0
RNA5S12,1,0.0,0.0,2,1,1.0,0,0
RNA5S13,1,0.0,0.0,2,1,1.0,0,0
RNA5S15,1,0.0,0.0,2,1,1.0,0,0
RNA5S16,1,0.0,0.0,2,1,1.0,0,0
RNA5S17,1,0.0,0.0,2,1,1.0,0,0
RNA5S2,1,0.0,0.0,2,1,1.0,0,0
RNA5S3,1,0.0,0.0,2,1,1.0,0,0
RNA5S4,1,0.0,0.0,2,1,1.0,0,0
RNA5S5,1,0.0,0.0,2,1,1.0,0,0
RNA5S6,1,0.0,0.0,2,1,1.0,0,0
RNA5S7,2,0.0,0.0,3,3,1.0,0,0
RNA5S8,1,0.0,0.0,2,1,1.0,0,0
RNA5S9,1,0.0,0.0,2,1,1.0,0,0
RNA5SP145,1,0.0,0.0,2,1,1.0,0,0
RNA5SP162,1,0.0,0.0,2,1,1.0,0,0
RNA5SP191,1,0.0,0.0,2,1,1.0,0,0
RNA5SP202,1,0.0,0.0,2,1,1.0,0,0
RNA5SP259,1,0.0,0.0,2,1,1.0,0,0
RNA5SP352,1,0.0,0.0,2,1,1.0,0,0
RNA5SP506,1,0.0,0.0,2,1,1.0,0,0
RNA5SP74,1,0.0,0.0,2,1,1.0,0,0
RNASE1,5,2.388,0.0,6,5,0.3333333333333333,0,0
RNASE11,1,0.0,0.0,2,1,1.0,0,0
RNASE12,1,0.0,0.0,2,1,1.0,0,0
RNASE13,11,0.0,0.0,12,12,0.18181818181818182,0,0
RNASE2,2,0.274333333333,0.0,3,2,0.6666666666666666,0,0
RNASE3,13,4.054,0.01963005866401967,14,18,0.1978021978021978,0,0
RNASE4,2,0.4936666666667,0.2823469119480447,3,3,1.0,0,0
RNASE6,1,0.181333333333,0.0,2,1,1.0,0,0
RNASE7,21,4.594666666667,0.0,22,21,0.09090909090909091,0,0
RNASE9,1,0.0,0.0,2,1,1.0,0,0
RNASEH1,12,2.8293333333327,0.07480520168203336,13,26,0.3333333333333333,0,0
RNASEH1P1,1,0.0,0.0,2,1,1.0,0,0
RNASEH2A,46,14.870000000003701,0.01080684183916292,47,75,0.06938020351526364,0,0
RNASEH2B,41,11.288,0.006364715578311818,42,57,0.06620209059233449,0,0
RNASEH2C,10,3.5416666666660004,0.04148590395907278,11,15,0.2727272727272727,0,0
RNASEK,1,0.133,0.0,2,1,1.0,0,0
RNASEK-C17orf49,1,0.0,0.0,2,1,1.0,0,0
RNASEL,12,4.730333333333,0.025171908639013175,13,17,0.21794871794871795,0,0
RNASET2,12,3.316333333335,0.021155167994941992,13,16,0.20512820512820512,0,0
RND1,13,5.763333333333,0.0069070070236113,14,14,0.15384615384615385,0,0
RND2,9,4.376,0.0,10,9,0.2,0,0
RND3,14,5.911000000001,0.02882661784812254,15,19,0.18095238095238095,0,0
RNF10,38,20.623666666664995,0.053488438852606984,39,118,0.1592442645074224,0,0
RNF103,13,8.039333333331,0.039284776093569375,14,18,0.1978021978021978,0,0
RNF103-CHMP3,2,0.0,0.0,3,3,1.0,0,0
RNF11,108,48.164666666665966,0.04397215517243879,109,593,0.10074753652735303,1,1
RNF111,70,40.580666666665984,0.050371620023790406,71,275,0.11066398390342053,0,0
RNF112,1,0.417666666667,0.0,2,1,1.0,0,0
RNF113A,24,11.101999999999,0.04701687083055002,25,48,0.16,0,0
RNF113B,5,0.0,0.0,6,5,0.3333333333333333,0,0
RNF114,56,16.947666666666997,0.030205984536812218,57,195,0.12218045112781954,0,0
RNF115,45,25.571333333331,0.05767687715328827,46,142,0.13719806763285025,0,0
RNF121,4,0.0,0.0,5,5,0.5,0,0
RNF122,9,6.192333333333998,0.10398919259240091,10,15,0.3333333333333333,0,0
RNF123,774,169.8809999999944,0.0028766540563736603,775,3290,0.010969409018921397,1,1
RNF125,22,10.596666666666,0.08375856232858749,23,60,0.23715415019762845,0,0
RNF126,95,48.17099999999831,0.04085946705313908,96,435,0.09539473684210527,0,0
RNF128,14,8.971333333333,0.0781515867423118,15,25,0.23809523809523808,0,0
RNF13,36,18.383666666665004,0.02113190934667799,37,61,0.0915915915915916,0,0
RNF130,28,10.655333333335003,0.024088545354143447,29,47,0.11576354679802955,0,0
RNF133,2,0.0,0.0,3,2,0.6666666666666666,0,0
RNF135,14,6.407000000001,0.01147268877240509,15,16,0.1523809523809524,0,0
RNF138,66,27.952666666667,0.02504501136315456,67,180,0.0814111261872456,0,0
RNF139,18,9.924333333335,0.07212045191925161,19,36,0.21052631578947367,0,0
RNF14,28,14.653,0.023233762950783544,29,43,0.10591133004926108,0,0
RNF141,5,1.2673333333333001,0.054075337552834044,6,7,0.4666666666666667,0,0
RNF144A,64,31.163333333334,0.029629143775765438,65,183,0.08798076923076924,0,0
RNF144B,17,9.247666666667,0.0637144383806271,18,33,0.21568627450980393,0,0
RNF145,5,0.0,0.0,6,6,0.4,0,0
RNF146,55,26.372000000001,0.04347076026728655,56,184,0.11948051948051948,0,0
RNF149,27,4.7729999999954,0.012784652680158909,28,49,0.12962962962962962,0,0
RNF150,15,0.0,0.0,16,21,0.175,0,0
RNF151,4,0.0,0.0,5,5,0.5,0,0
RNF152,6,3.0173333333340002,0.0,7,6,0.2857142857142857,0,0
RNF157,28,7.418333333333702,0.014866225448554135,29,43,0.10591133004926108,0,0
RNF165,10,3.33333333333,0.07216824092573976,11,18,0.32727272727272727,0,0
RNF166,61,16.3463333333173,0.016587631444295887,62,167,0.08831306187202538,0,0
RNF167,20,12.259666666664996,0.05029620419457429,21,33,0.15714285714285714,0,0
RNF168,72,41.343666666667,0.055513424016823056,73,320,0.121765601217656,0,0
RNF169,29,12.336333333333,0.0937208595958916,30,115,0.26436781609195403,0,0
RNF17,2,0.0,0.0,3,2,0.6666666666666666,0,0
RNF170,25,6.0686666666613,0.006656442772311933,26,31,0.09538461538461539,1,1
RNF175,2,0.333333333333,0.0,3,3,1.0,0,0
RNF180,2,0.0,0.0,3,2,0.6666666666666666,0,0
RNF181,75,37.943666666667994,0.02556612083225547,76,199,0.06982456140350878,0,0
RNF182,5,3.6666666666669996,0.22611068024891884,6,8,0.5333333333333333,0,0
RNF183,12,5.413666666667999,0.022364011796490293,13,15,0.19230769230769232,0,0
RNF185,71,34.71600000000201,0.05951167575898267,72,336,0.13145539906103287,0,0
RNF186,3,2.033333333334,0.0,4,3,0.5,0,0
RNF187,16,7.990666666667599,0.05796209154461791,17,28,0.20588235294117646,0,0
RNF19A,13,6.452666666668,0.04002693903999123,14,20,0.21978021978021978,0,0
RNF19B,47,21.5276666666663,0.01765544575784594,48,83,0.07358156028368794,0,0
RNF2,730,339.54199999999537,0.02254994426569781,731,12654,0.04742611922118322,8,1
RNF20,91,47.12966666666198,0.041282643016093655,92,437,0.1043956043956044,1,1
RNF207,4,2.410666666666,0.570164280811087,5,10,1.0,0,0
RNF208,4,2.511666666667,0.11377674661250864,5,5,0.5,0,0
RNF212,1,0.296666666667,0.0,2,1,1.0,0,0
RNF213,39,13.479999999997599,0.03736884250818662,40,118,0.15128205128205127,0,0
RNF214,12,0.0,0.0,13,23,0.2948717948717949,0,0
RNF215,1,0.0,0.0,2,1,1.0,0,0
RNF216,26,13.991333333333998,0.08120225168682406,27,74,0.21082621082621084,0,0
RNF216P1,3,0.0,0.0,4,3,0.5,0,0
RNF217,6,1.461333333333,0.02286321954835779,7,7,0.3333333333333333,0,0
RNF219,37,11.2036666666553,0.04511770759001907,38,119,0.16927453769559034,0,0
RNF220,14,7.905666666666701,0.08644421057245934,15,28,0.26666666666666666,0,0
RNF222,1,0.0,0.0,2,1,1.0,0,0
RNF224,1,0.0,0.0,2,1,1.0,0,0
RNF24,2,1.129666666667,0.0,3,2,0.6666666666666666,0,0
RNF25,21,10.742666666667002,0.06974677560248929,22,47,0.20346320346320346,0,0
RNF26,33,15.347333333331,0.01709981381751567,34,50,0.08912655971479501,0,0
RNF31,316,140.91633333333368,0.028718250993078214,317,3291,0.06570698398754143,2,1
RNF32,41,18.178666666665297,0.08823313306376662,42,210,0.24390243902439024,0,0
RNF34,29,16.307666666668002,0.05599893124878483,30,67,0.15402298850574714,0,0
RNF38,18,10.263333333333298,0.14847761599174966,19,59,0.34502923976608185,0,0
RNF39,1,0.373333333333,0.0,2,1,1.0,0,0
RNF4,1252,533.8783333333137,0.0068134076167713975,1253,12724,0.01622177062589721,0,0
RNF40,86,39.832666666666015,0.02933161566055339,87,313,0.08366746859128575,1,1
RNF41,110,49.79399999999328,0.008839401217321043,111,232,0.038001638001638,0,0
RNF43,20,9.533666666665999,0.04227757134716451,21,35,0.16666666666666666,1,1
RNF44,1,0.0,0.0,2,1,1.0,0,0
RNF5,49,24.78233333333601,0.03768580162162058,50,125,0.10204081632653061,0,0
RNF6,61,30.94399999999901,0.025400136325911135,62,151,0.07985193019566367,0,0
RNF7,58,33.224666666668,0.06219689370000895,59,278,0.1624780829924021,5,1
RNF8,66,37.02333333333399,0.05182726410027103,67,264,0.11940298507462686,1,1
RNFT1,6,2.342666666667,0.029024454249283536,7,7,0.3333333333333333,0,0
RNGTT,60,29.3766666666663,0.06348606811836048,61,270,0.14754098360655737,0,0
RNH1,51,21.742000000000004,0.04727234258986866,52,188,0.14177978883861236,1,1
RNLS,2,0.491333333333,0.0,3,2,0.6666666666666666,0,0
RNMT,24,10.983,0.1453345208605799,25,105,0.35,0,0
RNMTL1,60,0.0,0.0,61,318,0.1737704918032787,0,0
RNPC3,19,7.243999999999001,0.11406109699286927,20,63,0.33157894736842103,1,1
RNPEP,10,2.7010000000009997,0.08832472346296757,11,21,0.38181818181818183,0,0
RNPEPL1,3,0.31400000000030004,0.0,4,3,0.5,0,0
RNPS1,202,120.06433333333406,0.08117595945206166,203,2962,0.14446666341511,6,1
RNR1,3,0.0,0.0,4,4,0.6666666666666666,0,0
RNR2,4,0.0,0.0,5,6,0.6,0,0
RNU1-1,14,0.0,0.0,15,66,0.6285714285714286,0,0
RNU1-11P,1,0.0,0.0,2,1,1.0,0,0
RNU1-18P,1,0.0,0.0,2,1,1.0,0,0
RNU1-19P,1,0.0,0.0,2,1,1.0,0,0
RNU1-2,1,0.0,0.0,2,1,1.0,0,0
RNU1-27P,1,0.0,0.0,2,1,1.0,0,0
RNU1-28P,1,0.0,0.0,2,1,1.0,0,0
RNU1-3,1,0.0,0.0,2,1,1.0,0,0
RNU1-4,3,0.0,0.0,4,4,0.6666666666666666,0,0
RNU11,26,0.0,0.0,27,148,0.42165242165242167,0,0
RNU12,25,0.0,0.0,26,149,0.4584615384615385,0,0
RNU2-1,14,0.0,0.0,15,65,0.6190476190476191,0,0
RNU2-4P,1,0.0,0.0,2,1,1.0,0,0
RNU4-1,10,0.0,0.0,11,26,0.4727272727272727,0,0
RNU4-2,1,0.0,0.0,2,1,1.0,0,0
RNU4ATAC,12,0.0,0.0,13,57,0.7307692307692307,0,0
RNU5A-1,6,0.0,0.0,7,12,0.5714285714285714,0,0
RNU5B-1,1,0.0,0.0,2,1,1.0,0,0
RNU5E-6P,1,0.0,0.0,2,1,1.0,0,0
RNU5F-1,1,0.0,0.0,2,1,1.0,0,0
RNU6-1,6,0.0,0.0,7,8,0.38095238095238093,0,0
RNU6-50P,1,0.0,0.0,2,1,1.0,0,0
RNU6-6P,1,0.0,0.0,2,1,1.0,0,0
RNU6-8,1,0.0,0.0,2,1,1.0,0,0
RNU6ATAC,13,0.0,0.0,14,63,0.6923076923076923,0,0
RNU7-1,1,0.0,0.0,2,1,1.0,0,0
RNVU1-10,1,0.0,0.0,2,1,1.0,0,0
RNVU1-14,1,0.0,0.0,2,1,1.0,0,0
RNVU1-17,1,0.0,0.0,2,1,1.0,0,0
RNVU1-18,1,0.0,0.0,2,1,1.0,0,0
RNVU1-19,1,0.0,0.0,2,1,1.0,0,0
RNVU1-6,1,0.0,0.0,2,1,1.0,0,0
RNVU1-7,1,0.0,0.0,2,1,1.0,0,0
RNY1,2,0.0,0.0,3,2,0.6666666666666666,0,0
RNY3,2,0.0,0.0,3,2,0.6666666666666666,0,0
RNY4,1,0.0,0.0,2,1,1.0,0,0
ROBO1,12,5.1386666666670004,0.05118315553500369,13,20,0.2564102564102564,0,0
ROBO2,18,7.290333333334,0.015533900429436661,19,24,0.14035087719298245,0,0
ROBO3,7,3.0796666666670003,0.07862512555576512,8,11,0.39285714285714285,0,0
ROBO4,5,1.7466666666669999,0.12785483535910186,6,8,0.5333333333333333,1,1
ROCK1,49,20.004999999999995,0.03357990699339219,50,154,0.12571428571428572,1,1
ROCK2,36,15.229000000002001,0.049005874645621145,37,123,0.18468468468468469,1,1
ROGDI,12,2.094000000001,0.00514903895184924,13,15,0.19230769230769232,0,0
ROM1,2,0.0,0.0,3,2,0.6666666666666666,0,0
ROMO1,20,8.930333333332998,0.029043326672963422,21,34,0.1619047619047619,0,0
ROPN1,28,14.034999999997,0.00967817233776715,29,35,0.08620689655172414,0,0
ROPN1B,1,0.759333333333,0.0,2,1,1.0,0,0
ROPN1L,6,3.746666666666,0.0877323820850126,7,8,0.38095238095238093,0,0
ROR1,27,9.149333333332997,0.015989576747123372,28,48,0.12698412698412698,0,0
ROR2,51,20.529333333336,0.02713977185871324,52,131,0.09879336349924585,0,0
RORA,25,14.069333333333,0.058547601230422616,26,57,0.1753846153846154,0,0
RORB,16,8.309333333334001,0.046095303451914156,17,27,0.19852941176470587,0,0
RORC,34,16.498666666666,0.08322869786472956,35,130,0.2184873949579832,0,0
ROS1,6,3.0150000000009998,0.22598954578098318,7,12,0.5714285714285714,0,0
RP1L1,1,0.237666666667,0.0,2,1,1.0,0,0
RP2,44,19.745000000001998,0.011876842102449969,45,67,0.06767676767676768,0,0
RP9,10,4.951333333332999,0.10542548829816248,11,20,0.36363636363636365,0,0
RP9P,5,0.0,0.0,6,10,0.6666666666666666,0,0
RPA1,514,266.64500000000015,0.03964507783943726,515,10442,0.07889388387291753,12,1
RPA2,494,261.36233333333433,0.03586297911527682,495,8391,0.06862961599803705,7,1
RPA3,418,211.60366666666897,0.03626652651408798,419,6307,0.07202155964874217,6,1
RPA4,13,5.929333333332,0.24913861842625487,14,49,0.5384615384615384,0,0
RPAIN,10,4.468333333331,0.04384688122975969,11,13,0.23636363636363636,0,0
RPAP1,52,13.528999999987,0.04527282048521767,53,249,0.1806966618287373,2,1
RPAP2,77,40.06666666666899,0.09044930509232339,78,605,0.20146520146520147,0,0
RPAP3,95,40.904666666665,0.0698366994032756,96,805,0.17653508771929824,0,0
RPE,49,22.716999999999,0.015056955043271557,50,85,0.06938775510204082,0,0
RPE65,6,1.635999999999,0.033503297539111264,7,8,0.38095238095238093,0,0
RPF1,41,16.5133333333342,0.10582326533030446,42,258,0.29965156794425085,0,0
RPF2,82,34.84433333333499,0.127435302950926,83,1034,0.3038495445195416,0,0
RPGR,40,17.962333333333003,0.03772162395806089,41,100,0.12195121951219512,1,1
RPGRIP1,61,21.811000000003,0.014447784831167832,62,125,0.06610259122157588,1,1
RPGRIP1L,165,67.3423333333396,0.023088708206313962,166,865,0.06316173786053304,1,1
RPH3A,17,6.122333333333,0.019711708471860073,18,24,0.1568627450980392,0,0
RPH3AL,6,2.1453333333340003,0.05874327647988164,7,8,0.38095238095238093,0,0
RPIA,32,17.914666666669003,0.022889003373670475,33,52,0.09848484848484848,0,0
RPL10,398,217.14433333333523,0.07961745688518776,399,11340,0.14281935995768316,3,1
RPL10A,217,129.269333333329,0.22028456881891495,218,8542,0.3611381220141208,4,1
RPL10AP3,4,0.0,0.0,5,9,0.9,0,0
RPL10L,88,23.198000000001404,0.2459369940538274,89,2654,0.677732379979571,0,0
RPL10P16,7,0.0,0.0,8,26,0.9285714285714286,0,0
RPL11,236,133.50766666666127,0.1857999510015325,237,8879,0.317492669670314,4,1
RPL12,207,121.10099999999699,0.22722735999363874,208,8270,0.38415087328130804,4,1
RPL12P1,1,0.0,0.0,2,1,1.0,0,0
RPL12P14,1,0.0,0.0,2,1,1.0,0,0
RPL12P19,1,0.0,0.0,2,1,1.0,0,0
RPL12P2,2,0.0,0.0,3,2,0.6666666666666666,0,0
RPL12P32,1,0.0,0.0,2,1,1.0,0,0
RPL12P35,1,0.0,0.0,2,1,1.0,0,0
RPL12P6,1,0.0,0.0,2,1,1.0,0,0
RPL13,252,153.40999999999954,0.16093017126585124,253,8440,0.2647593951941778,4,1
RPL13A,154,87.09233333333799,0.28092294364030335,155,5558,0.4656891495601173,4,1
RPL13AP17,1,0.0,0.0,2,1,1.0,0,0
RPL13AP2,1,0.0,0.0,2,1,1.0,0,0
RPL13AP3,4,0.501666666667,0.0,5,5,0.5,0,0
RPL13P12,10,0.0,0.0,11,30,0.5454545454545454,0,0
RPL14,269,144.11433333333318,0.15407195667901358,270,9629,0.2651521409885722,4,1
RPL15,217,131.0533333333313,0.2193232277649702,218,8591,0.36320974083625757,4,1
RPL17,173,105.48666666666264,0.26202095614566384,174,6369,0.42316125174407015,3,1
RPL17-C18orf32,1,0.0,0.0,2,1,1.0,0,0
RPL18,284,152.9616666666644,0.15010040869434704,285,10791,0.26664195700518906,3,1
RPL18A,239,134.7446666666685,0.177668302131536,240,8636,0.30111576011157604,4,1
RPL18AP3,1,0.0,0.0,2,1,1.0,0,0
RPL18P11,1,0.0,0.0,2,1,1.0,0,0
RPL19,184,112.73833333332766,0.2782001787744111,185,7703,0.4525851938895417,4,1
RPL21,175,107.43099999999664,0.2939359033489249,176,7276,0.4724675324675325,4,1
RPL21P16,7,0.0,0.0,8,26,0.9285714285714286,0,0
RPL21P19,7,0.0,0.0,8,26,0.9285714285714286,0,0
RPL21P97,1,0.0,0.0,2,1,1.0,0,0
RPL22,174,108.07933333333598,0.2747066589053665,175,6589,0.43277504105090314,3,1
RPL22L1,25,0.0,0.0,26,58,0.17846153846153845,0,0
RPL23,269,139.05399999999443,0.13668198370813825,270,8689,0.2392675203084125,3,1
RPL23A,222,134.91133333333795,0.22001561986911805,223,8980,0.3627843089726498,3,1
RPL23AP32,1,0.0,0.0,2,1,1.0,0,0
RPL23AP42,1,0.0,0.0,2,1,1.0,0,0
RPL23AP5,2,0.0,0.0,3,2,0.6666666666666666,0,0
RPL24,203,125.689666666667,0.22476720232744782,204,7398,0.35728774268328023,3,1
RPL26,126,76.021333333333,0.24485849297911372,127,3217,0.40207474065741783,4,1
RPL26L1,171,21.29899999998313,0.043643110712609956,172,3268,0.2222222222222222,0,0
RPL26P30,1,0.0,0.0,2,1,1.0,0,0
RPL27,193,117.5119999999968,0.2394108279846408,194,7187,0.38390043266919505,4,1
RPL27A,169,106.85766666666431,0.28411159506557787,170,6487,0.4515837104072398,3,1
RPL27AP6,5,0.0,0.0,6,8,0.5333333333333333,0,0
RPL28,175,89.93366666665898,0.1355693299457747,176,3624,0.23532467532467533,4,1
RPL29,88,50.367333333336994,0.2502127947792945,89,1668,0.42594484167517876,3,1
RPL29P11,3,0.0,0.0,4,3,0.5,0,0
RPL29P30,7,0.0,0.0,8,25,0.8928571428571429,0,0
RPL3,237,140.82000000000428,0.19312681547469937,238,8897,0.31546289401836686,3,1
RPL30,254,134.8099999999973,0.14161370949613333,255,7887,0.24353867531264475,6,1
RPL30P8,1,0.0,0.0,2,1,1.0,0,0
RPL31,192,115.49866666666702,0.25728936891038245,193,7761,0.41887953367875647,3,1
RPL32,145,78.70566666666771,0.21827390586483747,146,3973,0.37534246575342467,4,1
RPL32P18,1,0.0,0.0,2,1,1.0,0,0
RPL32P3,1,0.0,0.0,2,1,1.0,0,0
RPL34,104,64.423666666665,0.35271561648273053,105,2964,0.5428571428571428,3,1
RPL35,194,105.25233333333723,0.18917618682586215,195,6045,0.31958762886597936,3,1
RPL35A,125,79.88033333333301,0.3082904246264886,126,3659,0.4646349206349206,4,1
RPL35P5,2,0.0,0.0,3,2,0.6666666666666666,0,0
RPL36,160,93.49166666666736,0.2780898416319148,161,5863,0.4552018633540373,4,1
RPL36A,52,24.830333333333012,0.054066556664351166,53,199,0.1444121915820029,3,1
RPL36A-HNRNPH2,1,0.0,0.0,2,1,1.0,0,0
RPL36AL,64,29.6669999999976,0.07517563953491437,65,368,0.17692307692307693,0,0
RPL36AP37,10,0.0,0.0,11,51,0.9272727272727272,0,0
RPL36P14,1,0.0,0.0,2,1,1.0,0,0
RPL37,35,16.828333333332,0.14388091553088198,36,186,0.29523809523809524,2,1
RPL37A,225,131.19233333333128,0.16470567739282066,226,7039,0.2768534906588004,4,1
RPL37AP8,1,0.0,0.0,2,1,1.0,0,0
RPL38,150,82.68866666667303,0.24561815531438294,151,4623,0.4082119205298013,2,1
RPL39,41,18.700666666664297,0.11287779017365075,42,206,0.23925667828106853,3,1
RPL39L,3,1.5206666666670001,0.0,4,3,0.5,0,0
RPL39P5,3,0.0,0.0,4,6,1.0,0,0
RPL3L,44,31.67733333333,0.5140977434612213,45,687,0.693939393939394,0,0
RPL4,247,148.11099999999837,0.19868366504723603,248,10114,0.3302207130730051,4,1
RPL41,7,2.5609999999979998,0.04115892529544002,8,9,0.32142857142857145,2,1
RPL4P5,3,0.0,0.0,4,3,0.5,0,0
RPL5,265,145.728666666663,0.16734211684901515,266,10422,0.2957015179458079,3,1
RPL6,305,172.76500000000138,0.14338689817879513,306,11523,0.2469302475088396,5,1
RPL6P1,2,0.0,0.0,3,2,0.6666666666666666,0,0
RPL7,260,150.71633333333665,0.1820835775256359,261,10401,0.30654288240495137,4,1
RPL7A,215,133.93599999999108,0.23617825558471536,216,8890,0.38285960378983636,5,1
RPL7AP27,11,0.0,0.0,12,54,0.8181818181818182,0,0
RPL7AP66,2,0.0,0.0,3,2,0.6666666666666666,0,0
RPL7AP9,9,0.0,0.0,10,41,0.9111111111111111,0,0
RPL7L1,37,7.5586666666569995,0.08572851766709423,38,246,0.34992887624466573,0,0
RPL7P32,10,0.0,0.0,11,41,0.7454545454545455,0,0
RPL8,241,119.52299999999823,0.17429416997281455,242,9300,0.31891910428311787,4,1
RPL9,203,127.16166666666669,0.23796428648413726,204,7831,0.3781995556843427,3,1
RPLP0,240,140.48200000000293,0.19069785583491686,241,9270,0.32053941908713696,3,1
RPLP0P2,1,0.0,0.0,2,1,1.0,0,0
RPLP0P3,1,0.0,0.0,2,1,1.0,0,0
RPLP0P6,100,21.95666666666139,0.16318027208416802,101,2726,0.5398019801980198,0,0
RPLP1,159,87.09966666666503,0.21085848196626736,160,4586,0.36053459119496856,4,1
RPLP2,180,101.19599999999603,0.23397400293034493,181,6454,0.3961939840392879,4,1
RPLP2P3,1,0.0,0.0,2,1,1.0,0,0
RPN1,199,92.26666666666303,0.06564409836384272,200,3215,0.1615577889447236,3,1
RPN2,120,51.001333333335005,0.055204686354645996,121,1069,0.14724517906336088,3,1
RPP14,21,10.153333333333299,0.0819424598721368,22,56,0.24242424242424243,1,1
RPP21,11,8.407000000001,0.4883108421635809,12,42,0.6363636363636364,1,1
RPP25,23,13.779000000000003,0.17498290157582538,24,98,0.35507246376811596,1,1
RPP25L,28,6.322333333332,0.044081632509164026,29,94,0.2315270935960591,0,0
RPP30,45,24.830000000001007,0.09167359145979925,46,218,0.2106280193236715,1,1
RPP38,52,26.201333333333004,0.0690943570919738,53,215,0.15602322206095792,1,1
RPP40,20,11.613666666666,0.2016846144563514,21,91,0.43333333333333335,1,1
RPRD1A,77,40.264333333336,0.09138725302769811,78,651,0.21678321678321677,0,0
RPRD1B,85,47.694000000003,0.07776304966644251,86,584,0.159781121751026,0,0
RPRD2,33,11.356333333332998,0.08738684681981773,34,155,0.27629233511586454,0,0
RPRM,9,2.999999999997,0.08169521716398508,10,16,0.35555555555555557,0,0
RPS10,199,122.20400000000096,0.21589497859238013,200,6906,0.347035175879397,3,1
